LOAN_AGREEMENT_NO;APPLICATION_DATE;APPLICATION_ID;loan_amount;loan_tenure_in_months;PURPOSE_OF_LOAN;LOAN_PRODUCT;LOAN_PRODUCT_LABEL;EXISTING_LOAN;LTV;Credit_Amount;Branch;STATE;Charge description;Charge Category;EMI;Total Times Paid;Status;grade
TSTCHN0BL0491841;22 09 2021;553690;1800000;36;BEWC;PL;Method 3;0;100;1739520;City3;TAMILNADU;AMT FINANCED;Installment Related;520592;6;0;1
TSTCHN0BL0491841;22 09 2021;553690;1800000;36;BEWC;PL;Method 3;0;100;3551;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;520592;6;0;5
TSTCHN0BL0491841;22 09 2021;553690;1800000;36;BEWC;PL;Method 3;0;100;65074;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;520592;6;0;3
TSTCHN0BL0491841;22 09 2021;553690;1800000;36;BEWC;PL;Method 3;0;100;65074;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;520592;6;0;3
TSTCHN0BL0491841;22 09 2021;553690;1800000;36;BEWC;PL;Method 3;0;100;65074;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;520592;6;0;3
TSTCHN0BL0491841;22 09 2021;553690;1800000;36;BEWC;PL;Method 3;0;100;65074;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;520592;6;0;3
TSTCHN0BL0491841;22 09 2021;553690;1800000;36;BEWC;PL;Method 3;0;100;65074;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;520592;6;0;3
TSTCHN0BL0491841;22 09 2021;553690;1800000;36;BEWC;PL;Method 3;0;100;65074;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;520592;6;0;3
TSTSRN0BL0492001;22 09 2021;553679;3030000;24;BEWC;PL;Method 4;0;100;2997041;City4;TELANGANA;AMT FINANCED;Installment Related;1201400;6;0;1
TSTSRN0BL0492001;22 09 2021;553679;3030000;24;BEWC;PL;Method 4;0;100;32959;City4;TELANGANA;AMT FINANCED;Installment Related;1201400;6;0;4
TSTSRN0BL0492001;22 09 2021;553679;3030000;24;BEWC;PL;Method 4;0;100;2864;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;1201400;6;0;5
TSTSRN0BL0492001;22 09 2021;553679;3030000;24;BEWC;PL;Method 4;0;100;150175;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;1201400;6;0;1
TSTSRN0BL0492001;22 09 2021;553679;3030000;24;BEWC;PL;Method 4;0;100;150175;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;1201400;6;0;1
TSTSRN0BL0492001;22 09 2021;553679;3030000;24;BEWC;PL;Method 4;0;100;150175;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;1201400;6;0;1
TSTSRN0BL0492001;22 09 2021;553679;3030000;24;BEWC;PL;Method 4;0;100;150175;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;1201400;6;0;1
TSTSRN0BL0492001;22 09 2021;553679;3030000;24;BEWC;PL;Method 4;0;100;150175;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;1201400;6;0;1
TSTSRN0BL0492001;22 09 2021;553679;3030000;24;BEWC;PL;Method 4;0;100;150175;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;1201400;6;0;1
TSTCBE0BL0491706;22 09 2021;553714;3045000;60;PDIP;PL;Method 6;0;100;3000000;City2;TAMILNADU;AMT FINANCED;Installment Related;504287;5;0;1
TSTCBE0BL0491706;22 09 2021;553714;3045000;60;PDIP;PL;Method 6;0;100;45000;City2;TAMILNADU;AMT FINANCED;Installment Related;504287;5;0;4
TSTCBE0BL0491706;22 09 2021;553714;3045000;60;PDIP;PL;Method 6;0;100;9844;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;504287;5;0;5
TSTCBE0BL0491706;22 09 2021;553714;3045000;60;PDIP;PL;Method 6;0;100;72041;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;504287;5;0;3
TSTCBE0BL0491706;22 09 2021;553714;3045000;60;PDIP;PL;Method 6;0;100;72041;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;504287;5;0;3
TSTCBE0BL0491706;22 09 2021;553714;3045000;60;PDIP;PL;Method 6;0;100;72041;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;504287;5;0;3
TSTCBE0BL0491706;22 09 2021;553714;3045000;60;PDIP;PL;Method 6;0;100;72041;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;504287;5;0;3
TSTCBE0BL0491706;22 09 2021;553714;3045000;60;PDIP;PL;Method 6;0;100;72041;City2;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;504287;5;0;3
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;101508;City5;KARNATAKA;AMT FINANCED;Installment Related;1153328;14;0;2
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;2928492;City5;KARNATAKA;AMT FINANCED;Installment Related;1153328;14;0;1
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;2490;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;1153328;14;0;5
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;2490;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;1153328;14;0;5
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;27.01;City5;KARNATAKA;OVERDUE INTEREST;Penalty Charges;1153328;14;0;5
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;72083;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;1153328;14;0;3
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;72083;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;1153328;14;0;3
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;72083;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;1153328;14;0;3
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;72083;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;1153328;14;0;3
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;72083;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;1153328;14;0;3
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;72083;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;1153328;14;0;3
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;72083;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;1153328;14;0;3
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;72083;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;1153328;14;0;3
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;72083;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;1153328;14;0;3
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;885;City5;KARNATAKA;CHEQUE BOUNCING CHARGES;Penalty Charges;1153328;14;0;5
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;72083;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;1153328;14;0;3
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;72083;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;1153328;14;0;3
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;72083;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;1153328;14;0;3
TSTBNG0BL0492075;22 09 2021;553722;3030000;60;BEWC;PL;Method 6;0;100;561.01;City5;KARNATAKA;OVERDUE INTEREST;Penalty Charges;1153328;14;0;5
TSTVIZ0BL0492184;22 09 2021;553707;1500000;18;BEWC;PL;Method 2;0;100;1484000;City15;ANDHRA PRADESH;AMT FINANCED;Installment Related;774280;6;0;1
TSTVIZ0BL0492184;22 09 2021;553707;1500000;18;BEWC;PL;Method 2;0;100;16000;City15;ANDHRA PRADESH;AMT FINANCED;Installment Related;774280;6;0;4
TSTVIZ0BL0492184;22 09 2021;553707;1500000;18;BEWC;PL;Method 2;0;100;1603;City15;ANDHRA PRADESH;INSTALLMENT AMOUNT;Installment Related;774280;6;0;5
TSTVIZ0BL0492184;22 09 2021;553707;1500000;18;BEWC;PL;Method 2;0;100;96785;City15;ANDHRA PRADESH;INSTALLMENT AMOUNT;Installment Related;774280;6;0;2
TSTVIZ0BL0492184;22 09 2021;553707;1500000;18;BEWC;PL;Method 2;0;100;96785;City15;ANDHRA PRADESH;INSTALLMENT AMOUNT;Installment Related;774280;6;0;2
TSTVIZ0BL0492184;22 09 2021;553707;1500000;18;BEWC;PL;Method 2;0;100;96785;City15;ANDHRA PRADESH;INSTALLMENT AMOUNT;Installment Related;774280;6;0;2
TSTVIZ0BL0492184;22 09 2021;553707;1500000;18;BEWC;PL;Method 2;0;100;96785;City15;ANDHRA PRADESH;INSTALLMENT AMOUNT;Installment Related;774280;6;0;2
TSTVIZ0BL0492184;22 09 2021;553707;1500000;18;BEWC;PL;Method 2;0;100;96785;City15;ANDHRA PRADESH;INSTALLMENT AMOUNT;Installment Related;774280;6;0;2
TSTVIZ0BL0492184;22 09 2021;553707;1500000;18;BEWC;PL;Method 2;0;100;96785;City15;ANDHRA PRADESH;INSTALLMENT AMOUNT;Installment Related;774280;6;0;2
TSTDLH0BL0492169;22 09 2021;553725;3060000;36;BEWC;PL;Method 4;0;0;3000000;City13;DELHI;AMT FINANCED;Installment Related;866696;6;0;1
TSTDLH0BL0492169;22 09 2021;553725;3060000;36;BEWC;PL;Method 4;0;0;60000;City13;DELHI;AMT FINANCED;Installment Related;866696;6;0;3
TSTDLH0BL0492169;22 09 2021;553725;3060000;36;BEWC;PL;Method 4;0;0;2767;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;866696;6;0;5
TSTDLH0BL0492169;22 09 2021;553725;3060000;36;BEWC;PL;Method 4;0;0;108337;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;866696;6;0;2
TSTDLH0BL0492169;22 09 2021;553725;3060000;36;BEWC;PL;Method 4;0;0;108337;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;866696;6;0;2
TSTDLH0BL0492169;22 09 2021;553725;3060000;36;BEWC;PL;Method 4;0;0;108337;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;866696;6;0;2
TSTDLH0BL0492169;22 09 2021;553725;3060000;36;BEWC;PL;Method 4;0;0;108337;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;866696;6;0;2
TSTDLH0BL0492169;22 09 2021;553725;3060000;36;BEWC;PL;Method 4;0;0;108337;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;866696;6;0;2
TSTDLH0BL0492169;22 09 2021;553725;3060000;36;BEWC;PL;Method 4;0;0;108337;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;866696;6;0;2
TSTMUM0BL0492391;22 09 2021;553733;1720000;36;BEWC;PL;Method 4;0;69;1700000;City1;MAHARASHTRA;AMT FINANCED;Installment Related;497456;6;0;1
TSTMUM0BL0492391;22 09 2021;553733;1720000;36;BEWC;PL;Method 4;0;69;20000;City1;MAHARASHTRA;AMT FINANCED;Installment Related;497456;6;0;4
TSTMUM0BL0492391;22 09 2021;553733;1720000;36;BEWC;PL;Method 4;0;69;1696;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;497456;6;0;5
TSTMUM0BL0492391;22 09 2021;553733;1720000;36;BEWC;PL;Method 4;0;69;62182;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;497456;6;0;3
TSTMUM0BL0492391;22 09 2021;553733;1720000;36;BEWC;PL;Method 4;0;69;62182;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;497456;6;0;3
TSTMUM0BL0492391;22 09 2021;553733;1720000;36;BEWC;PL;Method 4;0;69;62182;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;497456;6;0;3
TSTMUM0BL0492391;22 09 2021;553733;1720000;36;BEWC;PL;Method 4;0;69;62182;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;497456;6;0;3
TSTMUM0BL0492391;22 09 2021;553733;1720000;36;BEWC;PL;Method 4;0;69;62182;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;497456;6;0;3
TSTMUM0BL0492391;22 09 2021;553733;1720000;36;BEWC;PL;Method 4;0;69;62182;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;497456;6;0;3
TSTPUN0BL0492356;22 09 2021;553767;2510000;36;BC;PL;Method 4;0;100;2500000;City7;MAHARASHTRA;AMT FINANCED;Installment Related;705952;6;0;1
TSTPUN0BL0492356;22 09 2021;553767;2510000;36;BC;PL;Method 4;0;100;10000;City7;MAHARASHTRA;AMT FINANCED;Installment Related;705952;6;0;5
TSTPUN0BL0492356;22 09 2021;553767;2510000;36;BC;PL;Method 4;0;100;2201;City7;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;705952;6;0;5
TSTPUN0BL0492356;22 09 2021;553767;2510000;36;BC;PL;Method 4;0;100;88244;City7;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;705952;6;0;2
TSTPUN0BL0492356;22 09 2021;553767;2510000;36;BC;PL;Method 4;0;100;88244;City7;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;705952;6;0;2
TSTPUN0BL0492356;22 09 2021;553767;2510000;36;BC;PL;Method 4;0;100;88244;City7;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;705952;6;0;2
TSTPUN0BL0492356;22 09 2021;553767;2510000;36;BC;PL;Method 4;0;100;88244;City7;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;705952;6;0;2
TSTPUN0BL0492356;22 09 2021;553767;2510000;36;BC;PL;Method 4;0;100;88244;City7;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;705952;6;0;2
TSTPUN0BL0492356;22 09 2021;553767;2510000;36;BC;PL;Method 4;0;100;88244;City7;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;705952;6;0;2
TSTDLH0BL0492250;22 09 2021;553776;3010000;36;BEWC;PL;Method 4;0;0;45518;City13;DELHI;AMT FINANCED;Installment Related;846584;6;0;4
TSTDLH0BL0492250;22 09 2021;553776;3010000;36;BEWC;PL;Method 4;0;0;2964482;City13;DELHI;AMT FINANCED;Installment Related;846584;6;0;1
TSTDLH0BL0492250;22 09 2021;553776;3010000;36;BEWC;PL;Method 4;0;0;2639;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;846584;6;0;5
TSTDLH0BL0492250;22 09 2021;553776;3010000;36;BEWC;PL;Method 4;0;0;105823;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;846584;6;0;2
TSTDLH0BL0492250;22 09 2021;553776;3010000;36;BEWC;PL;Method 4;0;0;105823;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;846584;6;0;2
TSTDLH0BL0492250;22 09 2021;553776;3010000;36;BEWC;PL;Method 4;0;0;105823;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;846584;6;0;2
TSTDLH0BL0492250;22 09 2021;553776;3010000;36;BEWC;PL;Method 4;0;0;105823;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;846584;6;0;2
TSTDLH0BL0492250;22 09 2021;553776;3010000;36;BEWC;PL;Method 4;0;0;105823;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;846584;6;0;2
TSTDLH0BL0492250;22 09 2021;553776;3010000;36;BEWC;PL;Method 4;0;0;105823;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;846584;6;0;2
TSTDLH0BL0492179;22 09 2021;553713;3040000;36;BEWC;PL;Method 3;1;0;1813537;City13;DELHI;AMT FINANCED;Installment Related;982278;6;0;1
TSTDLH0BL0492179;22 09 2021;553713;3040000;36;BEWC;PL;Method 3;1;0;40000;City13;DELHI;AMT FINANCED;Installment Related;982278;6;0;4
TSTDLH0BL0492179;22 09 2021;553713;3040000;36;BEWC;PL;Method 3;1;0;1186463;City13;DELHI;AMT FINANCED;Installment Related;982278;6;0;1
TSTDLH0BL0492179;22 09 2021;553713;3040000;36;BEWC;PL;Method 3;1;0;2915;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;982278;6;0;5
TSTDLH0BL0492179;22 09 2021;553713;3040000;36;BEWC;PL;Method 3;1;0;2915;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;982278;6;0;5
TSTDLH0BL0492179;22 09 2021;553713;3040000;36;BEWC;PL;Method 3;1;0;109142;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;982278;6;0;2
TSTDLH0BL0492179;22 09 2021;553713;3040000;36;BEWC;PL;Method 3;1;0;109142;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;982278;6;0;2
TSTDLH0BL0492179;22 09 2021;553713;3040000;36;BEWC;PL;Method 3;1;0;109142;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;982278;6;0;2
TSTDLH0BL0492179;22 09 2021;553713;3040000;36;BEWC;PL;Method 3;1;0;109142;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;982278;6;0;2
TSTDLH0BL0492179;22 09 2021;553713;3040000;36;BEWC;PL;Method 3;1;0;109142;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;982278;6;0;2
TSTDLH0BL0492179;22 09 2021;553713;3040000;36;BEWC;PL;Method 3;1;0;109142;City13;DELHI;INSTALLMENT AMOUNT;Installment Related;982278;6;0;2
TSTMUM0BL0492430;22 09 2021;553730;1212000;36;BEWC;PL;Method 3;1;100;1200000;City1;MAHARASHTRA;AMT FINANCED;Installment Related;340880;6;0;1
TSTMUM0BL0492430;22 09 2021;553730;1212000;36;BEWC;PL;Method 3;1;100;12000;City1;MAHARASHTRA;AMT FINANCED;Installment Related;340880;6;0;5
TSTMUM0BL0492430;22 09 2021;553730;1212000;36;BEWC;PL;Method 3;1;100;1063;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;340880;6;0;5
TSTMUM0BL0492430;22 09 2021;553730;1212000;36;BEWC;PL;Method 3;1;100;42610;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;340880;6;0;4
TSTMUM0BL0492430;22 09 2021;553730;1212000;36;BEWC;PL;Method 3;1;100;42610;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;340880;6;0;4
TSTMUM0BL0492430;22 09 2021;553730;1212000;36;BEWC;PL;Method 3;1;100;42610;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;340880;6;0;4
TSTMUM0BL0492430;22 09 2021;553730;1212000;36;BEWC;PL;Method 3;1;100;42610;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;340880;6;0;4
TSTMUM0BL0492430;22 09 2021;553730;1212000;36;BEWC;PL;Method 3;1;100;42610;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;340880;6;0;4
TSTMUM0BL0492430;22 09 2021;553730;1212000;36;BEWC;PL;Method 3;1;100;42610;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;340880;6;0;4
TSTMUM0BL0492427;22 09 2021;553715;1700000;24;BEWC;PL;Method 4;0;100;52020;City1;MAHARASHTRA;AMT FINANCED;Installment Related;667520;6;0;4
TSTMUM0BL0492427;22 09 2021;553715;1700000;24;BEWC;PL;Method 4;0;100;1647980;City1;MAHARASHTRA;AMT FINANCED;Installment Related;667520;6;0;1
TSTMUM0BL0492427;22 09 2021;553715;1700000;24;BEWC;PL;Method 4;0;100;1514;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;667520;6;0;5
TSTMUM0BL0492427;22 09 2021;553715;1700000;24;BEWC;PL;Method 4;0;100;83440;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;667520;6;0;2
TSTMUM0BL0492427;22 09 2021;553715;1700000;24;BEWC;PL;Method 4;0;100;83440;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;667520;6;0;2
TSTMUM0BL0492427;22 09 2021;553715;1700000;24;BEWC;PL;Method 4;0;100;83440;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;667520;6;0;2
TSTMUM0BL0492427;22 09 2021;553715;1700000;24;BEWC;PL;Method 4;0;100;83440;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;667520;6;0;2
TSTMUM0BL0492427;22 09 2021;553715;1700000;24;BEWC;PL;Method 4;0;100;83440;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;667520;6;0;2
TSTMUM0BL0492427;22 09 2021;553715;1700000;24;BEWC;PL;Method 4;0;100;83440;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;667520;6;0;2
TSTSRN0BL0491761;22 09 2021;553688;1050000;36;BEWC;PL;Method 2;0;100;41153;City4;TELANGANA;AMT FINANCED;Installment Related;303680;6;0;4
TSTSRN0BL0491761;22 09 2021;553688;1050000;36;BEWC;PL;Method 2;0;100;1008847;City4;TELANGANA;AMT FINANCED;Installment Related;303680;6;0;1
TSTSRN0BL0491761;22 09 2021;553688;1050000;36;BEWC;PL;Method 2;0;100;2589;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;303680;6;0;5
TSTSRN0BL0491761;22 09 2021;553688;1050000;36;BEWC;PL;Method 2;0;100;37960;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;303680;6;0;4
TSTSRN0BL0491761;22 09 2021;553688;1050000;36;BEWC;PL;Method 2;0;100;37960;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;303680;6;0;4
TSTSRN0BL0491761;22 09 2021;553688;1050000;36;BEWC;PL;Method 2;0;100;37960;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;303680;6;0;4
TSTSRN0BL0491761;22 09 2021;553688;1050000;36;BEWC;PL;Method 2;0;100;37960;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;303680;6;0;4
TSTSRN0BL0491761;22 09 2021;553688;1050000;36;BEWC;PL;Method 2;0;100;37960;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;303680;6;0;4
TSTSRN0BL0491761;22 09 2021;553688;1050000;36;BEWC;PL;Method 2;0;100;37960;City4;TELANGANA;INSTALLMENT AMOUNT;Installment Related;303680;6;0;4
TSTBNG0BL0492735;23 09 2021;553787;3030000;36;BEWC;PL;Method 4;0;100;3000000;City5;KARNATAKA;AMT FINANCED;Installment Related;745682;7;0;1
TSTBNG0BL0492735;23 09 2021;553787;3030000;36;BEWC;PL;Method 4;0;100;30000;City5;KARNATAKA;AMT FINANCED;Installment Related;745682;7;0;4
TSTBNG0BL0492735;23 09 2021;553787;3030000;36;BEWC;PL;Method 4;0;100;9298;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;745682;7;0;5
TSTBNG0BL0492735;23 09 2021;553787;3030000;36;BEWC;PL;Method 4;0;100;9298;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;745682;7;0;5
TSTBNG0BL0492735;23 09 2021;553787;3030000;36;BEWC;PL;Method 4;0;100;106526;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;745682;7;0;2
TSTBNG0BL0492735;23 09 2021;553787;3030000;36;BEWC;PL;Method 4;0;100;106526;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;745682;7;0;2
TSTBNG0BL0492735;23 09 2021;553787;3030000;36;BEWC;PL;Method 4;0;100;106526;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;745682;7;0;2
TSTBNG0BL0492735;23 09 2021;553787;3030000;36;BEWC;PL;Method 4;0;100;840.53;City5;KARNATAKA;OVERDUE INTEREST;Penalty Charges;745682;7;0;5
TSTBNG0BL0492735;23 09 2021;553787;3030000;36;BEWC;PL;Method 4;0;100;885;City5;KARNATAKA;CHEQUE BOUNCING CHARGES;Penalty Charges;745682;7;0;5
TSTBNG0BL0492735;23 09 2021;553787;3030000;36;BEWC;PL;Method 4;0;100;106526;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;745682;7;0;2
TSTBNG0BL0492735;23 09 2021;553787;3030000;36;BEWC;PL;Method 4;0;100;106526;City5;KARNATAKA;INSTALLMENT AMOUNT;Installment Related;745682;7;0;2
TSTMUM0BL0492279;23 09 2021;553899;3000000;36;BEWC;PL;Method 3;0;100;2964600;City1;MAHARASHTRA;AMT FINANCED;Installment Related;861648;6;0;1
TSTMUM0BL0492279;23 09 2021;553899;3000000;36;BEWC;PL;Method 3;0;100;35400;City1;MAHARASHTRA;AMT FINANCED;Installment Related;861648;6;0;4
TSTMUM0BL0492279;23 09 2021;553899;3000000;36;BEWC;PL;Method 3;0;100;2877;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;861648;6;0;5
TSTMUM0BL0492279;23 09 2021;553899;3000000;36;BEWC;PL;Method 3;0;100;107706;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;861648;6;0;2
TSTMUM0BL0492279;23 09 2021;553899;3000000;36;BEWC;PL;Method 3;0;100;107706;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;861648;6;0;2
TSTMUM0BL0492279;23 09 2021;553899;3000000;36;BEWC;PL;Method 3;0;100;107706;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;861648;6;0;2
TSTMUM0BL0492279;23 09 2021;553899;3000000;36;BEWC;PL;Method 3;0;100;107706;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;861648;6;0;2
TSTMUM0BL0492279;23 09 2021;553899;3000000;36;BEWC;PL;Method 3;0;100;107706;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;861648;6;0;2
TSTMUM0BL0492279;23 09 2021;553899;3000000;36;BEWC;PL;Method 3;0;100;107706;City1;MAHARASHTRA;INSTALLMENT AMOUNT;Installment Related;861648;6;0;2
TSTCHN0BL0492083;23 09 2021;553797;3000000;36;BEWC;PL;Method 3;0;100;100800;City3;TAMILNADU;AMT FINANCED;Installment Related;867656;6;0;2
TSTCHN0BL0492083;23 09 2021;553797;3000000;36;BEWC;PL;Method 3;0;100;2899200;City3;TAMILNADU;AMT FINANCED;Installment Related;867656;6;0;1
TSTCHN0BL0492083;23 09 2021;553797;3000000;36;BEWC;PL;Method 3;0;100;2959;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;867656;6;0;5
TSTCHN0BL0492083;23 09 2021;553797;3000000;36;BEWC;PL;Method 3;0;100;108457;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;867656;6;0;2
TSTCHN0BL0492083;23 09 2021;553797;3000000;36;BEWC;PL;Method 3;0;100;108457;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;867656;6;0;2
TSTCHN0BL0492083;23 09 2021;553797;3000000;36;BEWC;PL;Method 3;0;100;108457;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;867656;6;0;2
TSTCHN0BL0492083;23 09 2021;553797;3000000;36;BEWC;PL;Method 3;0;100;108457;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;867656;6;0;2
TSTCHN0BL0492083;23 09 2021;553797;3000000;36;BEWC;PL;Method 3;0;100;108457;City3;TAMILNADU;INSTALLMENT AMOUNT;Installment Related;867656;6;0;2
